"series_id","model_id","series_name","generation_id"
"3001","195","Buick Reatta Купе","5519"
"3002","195","Buick Reatta Кабриолет","5519"
"3003","196","Buick Regal V","201"
"3004","198","Buick Riviera VIII","204"
"3005","199","Buick Roadmaster Универсал 5 дв.","5520"
"3006","199","Buick Roadmaster Седан","5520"
"3007","200","Buick Skylark Седан","5521"
"3008","200","Buick Skylark Купе","5521"
"3009","204","BYD F3 Хэтчбек 5 дв.","5522"
"3010","204","BYD F3 Седан","5522"
"3011","208","BYD G3 Седан","5523"
"3012","208","BYD G3 Хэтчбек 5 дв.","5523"
"3013","216","Cadillac ATS Купе","5524"
"3014","216","Cadillac ATS Седан","5524"
"3015","220","Cadillac CTS III","212"
"3016","221","Cadillac De Ville VIII","215"
"3017","223","Cadillac Eldorado XI","219"
"3018","224","Cadillac Escalade IV","222"
"3019","225","Cadillac Fleetwood II","226"
"3020","227","Cadillac Seville V","228"
"3021","228","Cadillac Sixty Special X","233"
"3022","229","Cadillac SRX II","234"
"3023","233","Callaway C12 Купе","5525"
"3024","233","Callaway C12 Родстер","5525"
"3027","256","Chery Tiggo (T11) I Рестайлинг (FL)","277"
"3028","259","Chevrolet Astra Седан","5526"
"3029","259","Chevrolet Astra Хэтчбек 5 дв.","5526"
"3030","261","Chevrolet Avalanche II","280"
"3031","262","Chevrolet Aveo II Седан","282"
"3032","262","Chevrolet Aveo II Хэтчбек 5 дв.","282"
"3033","264","Chevrolet Blazer II Внедорожник 3 дв.","285"
"3034","264","Chevrolet Blazer II Внедорожник 5 дв.","285"
"3035","265","Chevrolet Blazer K5 III","287"
"3036","267","Chevrolet Camaro V Рестайлинг Купе","289"
"3037","267","Chevrolet Camaro V Рестайлинг Кабриолет","289"
"3038","268","Chevrolet Caprice VI","293"
"3039","269","Chevrolet Captiva I Рестайлинг 2","297"
"3040","270","Chevrolet Cavalier III Седан","300"
"3041","270","Chevrolet Cavalier III Купе","300"
"3042","270","Chevrolet Cavalier III Кабриолет","300"
"3043","276","Chevrolet Cobalt II","303"
"3044","277","Chevrolet Colorado Пикап Одинарная кабина","5527"
"3045","277","Chevrolet Colorado Пикап Полуторная кабина","5527"
"3046","277","Chevrolet Colorado Пикап Двойная кабина","5527"
"3047","278","Chevrolet Corsa Хэтчбек 5 дв.","5528"
"3048","278","Chevrolet Corsa Хэтчбек 3 дв.","5528"
"3049","278","Chevrolet Corsa Универсал 5 дв.","5528"
"3050","278","Chevrolet Corsa Седан","5528"
"3051","280","Chevrolet Corvette C7 Stingray Купе","307"
"3052","280","Chevrolet Corvette C7 Stingray Кабриолет","307"
"3053","282","Chevrolet Cruze I Рестайлинг Седан","311"
"3054","282","Chevrolet Cruze I Рестайлинг Хэтчбек 5 дв.","311"
"3055","282","Chevrolet Cruze I Рестайлинг Универсал 5 дв.","311"
"3056","284","Chevrolet Equinox II","313"
"3057","286","Chevrolet Express II","315"
"3058","288","Chevrolet Impala IX","317"
"3059","289","Chevrolet Kalos Хэтчбек 5 дв.","5529"
"3060","289","Chevrolet Kalos Хэтчбек 3 дв.","5529"
"3061","290","Chevrolet Lacetti Седан","5530"
"3062","290","Chevrolet Lacetti Хэтчбек 5 дв.","5530"
"3063","290","Chevrolet Lacetti Универсал 5 дв.","5530"
"3064","295","Chevrolet Malibu VIII Рестайлинг","322"
"3065","296","Chevrolet Metro Седан","5531"
"3066","296","Chevrolet Metro Хэтчбек 3 дв.","5531"
"3067","297","Chevrolet Monte Carlo VI","329"
"3068","300","Chevrolet Niva I Рестайлинг","331"
"3069","301","Chevrolet Nubira Седан","5532"
"3070","301","Chevrolet Nubira Универсал 5 дв.","5532"
"3071","302","Chevrolet Omega B","334"
"3072","306","Chevrolet S-10 Pickup Пикап Одинарная кабина","5533"
"3073","306","Chevrolet S-10 Pickup Пикап Полуторная кабина","5533"
"3074","306","Chevrolet S-10 Pickup Пикап Двойная кабина","5533"
"3075","308","Chevrolet Sonic Седан","5534"
"3076","308","Chevrolet Sonic Хэтчбек 5 дв.","5534"
"3077","309","Chevrolet Spark III","338"
"3078","312","Chevrolet Suburban XII","340"
"3079","313","Chevrolet Tahoe IV","345"
"3080","315","Chevrolet Tracker II (Trax)","349"
"3081","316","Chevrolet TrailBlazer II","351"
"3084","319","Chrysler 300C II","354"
"3085","323","Chrysler Concorde II","356"
"3086","324","Chrysler Crossfire Кабриолет","5537"
"3087","324","Chrysler Crossfire Купе","5537"
"3088","326","Chrysler Fifth Avenue II","359"
"3089","328","Chrysler Intrepid II","361"
"3090","329","Chrysler Le Baron Кабриолет","5538"
"3091","329","Chrysler Le Baron Купе","5538"
"3092","329","Chrysler Le Baron Седан","5538"
"3093","330","Chrysler LHS II","364"
"3094","332","Chrysler Neon II","366"
"3095","333","Chrysler NEW Yorker XIII","368"
"3096","336","Chrysler PT Cruiser Кабриолет","5539"
"3097","336","Chrysler PT Cruiser Универсал 5 дв.","5539"
"3098","338","Chrysler Sebring III Кабриолет","371"
"3099","338","Chrysler Sebring III Седан","371"
"3100","339","Chrysler Stratus Кабриолет","5540"
"3101","339","Chrysler Stratus Седан","5540"
"3102","341","Chrysler Town & Country V","375"
"3103","342","Chrysler Viper Купе","5541"
"3104","342","Chrysler Viper Кабриолет","5541"
"3105","344","Chrysler Voyager V Рестайлинг","380"
"3106","346","Citroen AMI Седан","5542"
"3107","346","Citroen AMI Универсал 5 дв.","5542"
"3108","347","Citroen Ax Хэтчбек 3 дв.","5543"
"3109","347","Citroen Ax Хэтчбек 5 дв.","5543"
"3110","348","Citroen Berlingo II","388"
"3111","349","Citroen BX Универсал 5 дв.","5544"
"3112","349","Citroen BX Хэтчбек 5 дв.","5544"
"3115","354","Citroen C3 II Рестайлинг","392"
"3116","355","Citroen C3 Picasso I Рестайлинг","395"
"3117","358","Citroen C4 II Седан","397"
"3118","358","Citroen C4 II Хэтчбек 5 дв.","397"
"3119","359","Citroen C4 Picasso II","399"
"3120","360","Citroen C5 II Седан","401"
"3121","360","Citroen C5 II Универсал 5 дв.","401"
"3122","362","Citroen C8 II","403"
"3123","363","Citroen CX II Хэтчбек 5 дв.","405"
"3124","363","Citroen CX II Универсал 5 дв.","405"
"3125","364","Citroen DS3 Кабриолет","5545"
"3126","364","Citroen DS3 Хэтчбек 3 дв.","5545"
"3127","369","Citroen GS Хэтчбек 5 дв.","5546"
"3128","369","Citroen GS Универсал 5 дв.","5546"
"3129","371","Citroen Saxo Хэтчбек 5 дв.","5547"
"3130","371","Citroen Saxo Хэтчбек 3 дв.","5547"
"3131","373","Citroen Xantia II Универсал 5 дв.","410"
"3132","373","Citroen Xantia II Лифтбек","410"
"3133","374","Citroen XM II Хэтчбек 5 дв.","412"
"3134","374","Citroen XM II Универсал 5 дв.","412"
"3135","375","Citroen Xsara Хэтчбек 3 дв.","5548"
"3136","375","Citroen Xsara Хэтчбек 5 дв.","5548"
"3137","375","Citroen Xsara Универсал 5 дв.","5548"
"3138","377","Citroen ZX Универсал 5 дв.","5549"
"3139","377","Citroen ZX Хэтчбек 5 дв.","5549"
"3140","377","Citroen ZX Хэтчбек 3 дв.","5549"
"3141","380","Dacia 1300 Седан","5550"
"3142","380","Dacia 1300 Универсал 5 дв.","5550"
"3143","381","Dacia 1310 Хэтчбек 5 дв.","5551"
"3144","381","Dacia 1310 Универсал 5 дв.","5551"
"3145","381","Dacia 1310 Седан","5551"
"3146","384","Dacia Duster I Рестайлинг","418"
"3147","386","Dacia Logan II Универсал 5 дв.","420"
"3148","386","Dacia Logan II Седан","420"
"3149","388","Dacia Sandero II","422"
"3150","395","Daewoo Damas II","424"
"3151","399","Daewoo Gentra II","426"
"3152","400","Daewoo Kalos Седан","5552"
"3153","400","Daewoo Kalos Хэтчбек 5 дв.","5552"
"3154","401","Daewoo Korando Внедорожник 3 дв.","5553"
"3155","401","Daewoo Korando Внедорожник открытый","5553"
"3156","402","Daewoo Lacetti Седан","5554"
"3157","402","Daewoo Lacetti Хэтчбек 5 дв.","5554"
"3158","403","Daewoo Lanos (Sens) Седан","5555"
"3159","403","Daewoo Lanos (Sens) Хэтчбек 5 дв.","5555"
"3160","403","Daewoo Lanos (Sens) Хэтчбек 3 дв.","5555"
"3161","403","Daewoo Lanos (Sens) Кабриолет","5555"
"3162","407","Daewoo Matiz I Рестайлинг","432"
"3163","409","Daewoo Nexia I Рестайлинг","434"
"3164","410","Daewoo Nubira III Седан","436"
"3165","410","Daewoo Nubira III Универсал 5 дв.","436"
"3166","412","Daewoo Racer Седан","5556"
"3167","412","Daewoo Racer Хэтчбек 5 дв.","5556"
"3168","418","DAF 46 Седан 2 дв.","5557"
"3170","419","DAF 66 Купе","5558"
"3171","419","DAF 66 Седан","5558"
"3173","420","Daihatsu Altis III (SXV40)","442"
"3174","421","Daihatsu Applause II","445"
"3175","426","Daihatsu Charade IV Седан","447"
"3176","426","Daihatsu Charade IV Хэтчбек 5 дв.","447"
"3177","426","Daihatsu Charade IV Хэтчбек 3 дв.","447"
"3178","430","Daihatsu Cuore VII (L275)","453"
"3179","433","Daihatsu Feroza Внедорожник 3 дв.","5559"
"3180","433","Daihatsu Feroza Внедорожник открытый","5559"
"3181","435","Daihatsu Leeza Хэтчбек 3 дв.","5560"
"3182","435","Daihatsu Leeza Кабриолет","5560"
"3183","438","Daihatsu Mira Gino II","462"
"3184","439","Daihatsu Mira VII Хэтчбек 5 дв.","464"
"3185","439","Daihatsu Mira VII Хэтчбек 3 дв.","464"
"3186","442","Daihatsu Opti Седан","5561"
"3187","442","Daihatsu Opti Хэтчбек 5 дв.","5561"
"3188","442","Daihatsu Opti Хэтчбек 3 дв.","5561"
"3189","444","Daihatsu Rocky Внедорожник 3 дв.","5562"
"3190","444","Daihatsu Rocky Внедорожник открытый","5562"
"3191","445","Daihatsu Sirion M2","469"
"3192","450","Daihatsu Terios II","471"
"3193","465","Datsun Bluebird Седан","5563"
"3194","465","Datsun Bluebird Купе","5563"
"3195","466","Datsun Cherry II Седан","474"
"3196","466","Datsun Cherry II Седан 2 дв.","474"
"3197","466","Datsun Cherry II Купе","474"
"3198","466","Datsun Cherry II Универсал 3 дв.","474"
"3199","470","Datsun Stanza Седан","5564"
"3200","470","Datsun Stanza Хэтчбек 5 дв.","5564"
"3201","471","Datsun Sunny Седан","5565"
"3202","471","Datsun Sunny Седан 2 дв.","5565"
"3203","471","Datsun Sunny Купе","5565"
"3204","471","Datsun Sunny Универсал 5 дв.","5565"
"3205","474","De Tomaso Guara Купе","5566"
"3206","474","De Tomaso Guara Спидстер","5566"
"3207","487","Dodge Aries Седан","5567"
"3208","487","Dodge Aries Седан 2 дв.","5567"
"3209","488","Dodge Avenger II","480"
"3210","490","Dodge Caravan IV","482"
"3211","491","Dodge Challenger III","486"
"3212","492","Dodge Charger II","489"
"3213","493","Dodge Dakota III","491"
"3214","496","Dodge Durango III","494"
"3215","498","Dodge Grand Caravan V","497"
"3216","499","Dodge Intrepid II","501"
"3217","503","Dodge Neon II","503"
"3218","506","Dodge RAM IV (DS/DJ) Пикап Одинарная кабина","505"
"3219","506","Dodge RAM IV (DS/DJ) Пикап Двойная кабина","505"
"3220","507","Dodge Ramcharger II","509"
"3221","511","Dodge Stratus II Седан","512"
"3222","511","Dodge Stratus II Купе","512"
"3223","512","Dodge Viper V","514"
"3225","516","DongFeng Rich Внедорожник 5 дв.","5568"
"3226","516","DongFeng Rich Пикап Двойная кабина","5568"
"3227","517","Doninvest Assol Седан","5569"
"3228","517","Doninvest Assol Хэтчбек 3 дв.","5569"
"3229","519","Doninvest Orion Седан","5570"
"3230","519","Doninvest Orion Универсал 5 дв.","5570"
"3231","523","Eagle Summit Купе","5571"
"3232","523","Eagle Summit Компактвэн","5571"
"3233","523","Eagle Summit Хэтчбек 3 дв.","5571"
"3234","523","Eagle Summit Седан","5571"
"3235","534","FAW Jetta II","523"
"3236","536","FAW Oley Хэтчбек 5 дв.","5572"
"3237","536","FAW Oley Седан","5572"
"3238","539","FAW Vita Седан","5573"
"3239","539","FAW Vita Хэтчбек 5 дв.","5573"
"3240","540","Ferrari 208/308 Купе","5574"
"3241","540","Ferrari 208/308 Тарга","5574"
"3242","541","Ferrari 328 Купе","5575"
"3243","541","Ferrari 328 Тарга","5575"
"3244","542","Ferrari 348 Родстер","5576"
"3245","542","Ferrari 348 Купе","5576"
"3246","542","Ferrari 348 Тарга","5576"
"3247","543","Ferrari 360 Спидстер","5577"
"3248","543","Ferrari 360 Купе","5577"
"3249","546","Ferrari 456 II (456M)","531"
"3250","547","Ferrari 458 Родстер","5578"
"3251","547","Ferrari 458 Купе","5578"
"3252","551","Ferrari 550 Родстер","5579"
"3253","551","Ferrari 550 Купе","5579"
"3254","552","Ferrari 575M Родстер","5580"
"3255","552","Ferrari 575M Купе","5580"
"3256","553","Ferrari 599 Тарга","5581"
"3257","553","Ferrari 599 Купе","5581"
"3258","558","Ferrari F355 Родстер","5582"
"3259","558","Ferrari F355 Купе","5582"
"3260","558","Ferrari F355 Тарга","5582"
"3261","560","Ferrari F430 Кабриолет","5583"
"3262","560","Ferrari F430 Купе","5583"
"3263","561","Ferrari F50 Купе","5584"
"3264","561","Ferrari F50 Родстер","5584"
"3265","564","Ferrari Mondial Кабриолет","5585"
"3266","564","Ferrari Mondial Купе","5585"
"3267","566","Fiat 124 Купе","5586"
"3268","566","Fiat 124 Универсал 5 дв.","5586"
"3269","566","Fiat 124 Кабриолет","5586"
"3270","566","Fiat 124 Седан","5586"
"3271","568","Fiat 127 Универсал 3 дв.","5587"
"3272","568","Fiat 127 Хэтчбек 3 дв.","5587"
"3273","569","Fiat 128 Купе","5588"
"3274","569","Fiat 128 Седан","5588"
"3275","569","Fiat 128 Универсал 3 дв.","5588"
"3276","570","Fiat 130 Купе","5589"
"3277","570","Fiat 130 Седан","5589"
"3278","571","Fiat 131 Универсал 5 дв.","5590"
"3279","571","Fiat 131 Седан","5590"
"3280","574","Fiat 500 II Кабриолет","546"
"3281","574","Fiat 500 II Хэтчбек 3 дв.","546"
"3282","582","Fiat Bravo II","548"
"3283","585","Fiat Croma II","550"
"3284","586","Fiat Doblo II","552"
"3285","587","Fiat Duna Седан","5591"
"3286","587","Fiat Duna Универсал 5 дв.","5591"
"3287","588","Fiat Fiorino III","556"
"3288","592","Fiat Marea Седан","5592"
"3289","592","Fiat Marea Универсал 5 дв.","5592"
"3290","593","Fiat Multipla I Рестайлинг","560"
"3291","594","Fiat Palio Универсал 5 дв.","5593"
"3292","594","Fiat Palio Хэтчбек 5 дв.","5593"
"3293","594","Fiat Palio Хэтчбек 3 дв.","5593"
"3294","595","Fiat Panda III","563"
"3295","596","Fiat Punto III Punto Хэтчбек 5 дв.","566"
"3296","596","Fiat Punto III Punto Хэтчбек 3 дв.","566"
"3297","598","Fiat Regata Универсал 5 дв.","5594"
"3298","598","Fiat Regata Седан","5594"
"3299","599","Fiat Ritmo II","573"
"3300","603","Fiat Stilo Универсал 5 дв.","5595"
"3301","603","Fiat Stilo Хэтчбек 5 дв.","5595"
"3302","603","Fiat Stilo Хэтчбек 3 дв.","5595"
"3303","605","Fiat Tempra Седан","5596"
"3304","605","Fiat Tempra Универсал 5 дв.","5596"
"3305","606","Fiat Tipo Хэтчбек 5 дв.","5597"
"3306","606","Fiat Tipo Хэтчбек 3 дв.","5597"
"3307","607","Fiat Ulysse II","578"
"3308","608","Fiat UNO II Хэтчбек 5 дв.","580"
"3309","608","Fiat UNO II Хэтчбек 3 дв.","580"
"3310","614","Ford Bronco V","582"
"3311","615","Ford C-MAX II","587"
"3312","616","Ford Capri III","590"
"3313","617","Ford Consul Седан","5598"
"3314","617","Ford Consul Купе","5598"
"3315","617","Ford Consul Универсал 5 дв.","5598"
"3316","620","Ford Crown Victoria II","593"
"3317","624","Ford Escape III","595"
"3318","625","Ford Escort (North America) III Купе","598"
"3319","626","Ford Escort V Рестайлинг 2 Седан","600"
"3320","626","Ford Escort V Рестайлинг 2 Хэтчбек 5 дв.","600"
"3321","626","Ford Escort V Рестайлинг 2 Хэтчбек 3 дв.","600"
"3322","626","Ford Escort V Рестайлинг 2 Универсал 5 дв.","600"
"3323","626","Ford Escort V Рестайлинг 2 Кабриолет","600"
"3324","627","Ford Everest II","607"
"3325","629","Ford Expedition III","609"
"3326","630","Ford Explorer V","612"
"3327","631","Ford F-150 XII Пикап Одинарная кабина","617"
"3328","631","Ford F-150 XII Пикап Полуторная кабина","617"
"3329","631","Ford F-150 XII Пикап Двойная кабина","617"
"3330","633","Ford Festiva III","621"
"3331","634","Ford Fiesta VI Рестайлинг Седан","624"
"3332","634","Ford Fiesta VI Рестайлинг Хэтчбек 5 дв.","624"
"3333","634","Ford Fiesta VI Рестайлинг Хэтчбек 3 дв.","624"
"3334","636","Ford Flex I Рестайлинг","631"
"3335","637","Ford Focus III Седан","633"
"3336","637","Ford Focus III Хэтчбек 5 дв.","633"
"3337","637","Ford Focus III Универсал 5 дв.","633"
"3338","640","Ford Fusion (North America) II","641"
"3339","642","Ford Galaxy II Рестайлинг","643"
"3340","643","Ford Granada (North America) II","647"
"3341","644","Ford Granada II Седан","649"
"3342","644","Ford Granada II Универсал 5 дв.","649"
"3343","647","Ford KA II","651"
"3344","648","Ford Kuga II","653"
"3345","651","Ford Maverick II","655"
"3346","652","Ford Mondeo V","657"
"3347","653","Ford Mustang VI Купе","662"
"3348","654","Ford Orion III","667"
"3349","655","Ford Probe II","670"
"3350","657","Ford Ranger (North America) III Пикап Одинарная кабина","672"
"3351","657","Ford Ranger (North America) III Пикап Полуторная кабина","672"
"3352","658","Ford Ranger III Пикап Полуторная кабина","674"
"3353","658","Ford Ranger III Пикап Двойная кабина","674"
"3354","659","Ford S-MAX I Рестайлинг","678"
"3355","660","Ford Scorpio II Седан","680"
"3356","660","Ford Scorpio II Универсал 5 дв.","680"
"3357","661","Ford Sierra I Рестайлинг Седан","682"
"3358","661","Ford Sierra I Рестайлинг Хэтчбек 5 дв.","682"
"3359","661","Ford Sierra I Рестайлинг Хэтчбек 3 дв.","682"
